sensor_index,last_modified,date_created,last_seen,location_type,rssi,uptime,latency,altitude,NAME,geometry,
28175,1567626183,1551979314,1708525421,0,-51,592.25,475,34,"North Port-Bradenton-Sarasota, FL",c(-82.51726, 27.604252)
28203,1563815475,1551983012,1708525387,1,-44,345.33,238,733,"Pittsburgh, PA",c(-80.27987, 40.691135)
28217,1563823550,1551983109,1708525477,1,-53,953.12,380,733,"Pittsburgh, PA",c(-80.279305, 40.69281)
28247,1567622663,1551987472,1708525394,0,-56,1183.18,412,34,"North Port-Bradenton-Sarasota, FL",c(-82.51731, 27.604187)
28263,1554677238,1552002125,1708525405,0,-57,36.33,299,475,"St. Louis, MO-IL",c(-90.632095, 38.762554)
28671,1600550858,1552511890,1708525475,0,-58,13.23,460,712,"Tulsa, OK",c(-95.95382, 36.09469)
28721,1591129288,1552574378,1708525446,0,-73,605.52,1048,1257,"Pittsburgh, PA",c(-79.93459, 40.542088)
28765,1554340987,1552574518,1708525400,0,-56,242.15,233,1148,"Pittsburgh, PA",c(-79.9516, 40.32047)
28839,1554132063,1552575231,1708525390,0,-45,1014.3,281,1174,"Pittsburgh, PA",c(-79.93272, 40.338493)
28851,1592865806,1552580564,1708525402,0,-72,351.1,256,78,"Houston-Pasadena-The Woodlands, TX",c(-95.585686, 29.73305)
28861,1565455235,1552580730,1708525455,0,-62,1016.55,285,752,"Pittsburgh, PA",c(-79.89843, 40.2712)
28905,1554398625,1552581248,1708525444,0,-70,174.58,279,760,"Pittsburgh, PA",c(-79.889915, 40.334515)
28921,1553874733,1552581308,1708525408,0,-53,464.53,366,930,"Eau Claire, WI",c(-91.300835, 44.92594)
28953,1578172650,1552586773,1708525454,0,-70,933.65,283,1038,"Pittsburgh, PA",c(-79.84323, 40.402897)
28975,1553980998,1552587784,1708525370,0,-69,639.3,252,1099,"Pittsburgh, PA",c(-79.85861, 40.362316)
29001,1645543329,1552680426,1708525287,0,-86,14.23,255,777,"Pittsburgh, PA",c(-79.90902, 40.407314)
29003,1552962434,1552681659,1708525459,1,-58,430.18,222,880,"Austin-Round Rock-San Marcos, TX",c(-97.89704, 30.185177)
29091,1569597164,1553007327,1708489972,0,-72,13.37,350,915,"Eau Claire, WI",c(-91.381966, 44.927277)
29305,1602085755,1553024538,1708525452,0,-70,287.72,768,872,"Waterloo-Cedar Falls, IA",c(-92.31623, 42.50153)
29507,1599915471,1553616705,1708525414,1,-45,2.73,231,989,"Knoxville, TN",c(-84.099754, 35.895077)
29893,1573670005,1553809797,1708525453,1,-77,931.12,1202,898,"Pittsburgh, PA",c(-79.95354, 40.44187)
30131,1562773512,1554488578,1708525390,0,-62,1074.05,325,9,"Lake Charles, LA",c(-93.221214, 30.21935)
30145,1702491077,1554488670,1708525467,0,-32,1174.52,330,22,"Miami-Fort Lauderdale-West Palm Beach, FL",c(-80.34707, 26.7282)
30527,1598420571,1555444374,1708525438,0,-41,1032.25,247,215,"Tallahassee, FL",c(-84.27141, 30.52152)
30593,1558978338,1555513357,1708525411,0,-66,102.58,251,91,"Houston-Pasadena-The Woodlands, TX",c(-95.74033, 29.557081)
30689,1557874015,1555517283,1708525457,0,-72,430.62,446,610,"Austin-Round Rock-San Marcos, TX",c(-97.72317, 30.28345)
30799,1696366026,1555712812,1708525400,0,-56,855.22,330,697,"Rochester, MN",c(-92.276794, 44.434254)
31049,1556918945,1556305533,1708525469,0,-60,864.93,485,960,"Minneapolis-St. Paul-Bloomington, MN-WI",c(-93.463745, 44.71237)
31163,1558291702,1556727613,1708525465,0,-66,44.3,820,43,"Houston-Pasadena-The Woodlands, TX",c(-95.37274, 29.78264)
31213,1697219448,1556734727,1708525373,1,-70,622.55,408,1144,"Cleveland, OH",c(-81.512794, 41.482677)
31259,1607581254,1556811882,1708525439,0,-75,56.87,220,702,"Birmingham, AL",c(-86.66986, 33.401264)
31407,1596131906,1557161634,1708525392,0,-72,160.15,880,934,"Minneapolis-St. Paul-Bloomington, MN-WI",c(-93.52403, 44.856388)
31423,1600439727,1557161650,1708525425,0,-66,270.35,2175,775,"Mankato, MN",c(-94.01724, 44.158497)
31525,1707398157,1557327761,1708525476,0,-65,407.32,338,874,"Cleveland, OH",c(-81.593056, 41.496964)
31548,1651519660,1557327842,1708525444,0,-74,271.75,280,1228,"Cleveland, OH",c(-81.81842, 41.04537)
31597,1558026751,1557334981,1708525427,0,-67,776.75,326,823,"Cleveland, OH",c(-82.237335, 41.288837)
31659,1706976008,1557423033,1708525389,0,-65,498.87,336,1060,"Cleveland, OH",c(-81.785286, 41.062775)
31791,1559685489,1557522390,1708525469,0,-54,10.4,504,850,"Indianapolis-Carmel-Greenwood, IN",c(-85.89833, 39.982754)
32457,1562333586,1559070455,1708525484,0,-67,267.68,259,834,"Indianapolis-Carmel-Greenwood, IN",c(-85.942276, 39.904915)
32953,1688145169,1559944531,1708525387,0,-59,478.38,411,786,"Appleton, WI",c(-88.398766, 44.286022)
33033,1575147333,1560273563,1708525479,0,-47,547.12,263,14,"Houston-Pasadena-The Woodlands, TX",c(-94.99246, 29.601254)
33177,1575756282,1560358157,1708525381,0,-34,1015.22,296,845,"Columbus, OH",c(-82.410355, 40.073402)
33245,1560954874,1560450303,1708525480,1,-52,444.4,343,1078,"Pittsburgh, PA",c(-79.98643, 40.305614)
33407,1661798459,1560806308,1708525393,0,-78,488.53,302,586,"Springfield, IL",c(-89.79564, 39.885372)
33861,1665608719,1561734574,1708525430,0,-66,1079.72,273,859,"Columbus, OH",c(-82.990456, 40.021294)
34121,1573668824,1562172437,1708525448,1,-91,242.27,2201,897,"Pittsburgh, PA",c(-79.9533, 40.441742)
34399,1563828517,1562872551,1708525378,1,-88,163.9,271,57,"Houston-Pasadena-The Woodlands, TX",c(-95.46637, 29.762451)
34431,1563825591,1562872683,1708525244,1,-83,1121.28,2319,57,"Houston-Pasadena-The Woodlands, TX",c(-95.46598, 29.762514)
34443,1563412206,1562872726,1708525433,0,-68,429.42,561,830,"Chattanooga, TN-GA",c(-85.19717, 35.131958)
34449,1564149459,1562872785,1708525484,0,-78,174.53,248,731,"Pittsburgh, PA",c(-80.28055, 40.69132)
34591,1659039773,1562954451,1708525433,0,-61,53.18,471,9,"Charleston-North Charleston, SC",c(-79.9574, 32.8305)
34621,1608670261,1562954612,1708525394,0,-64,713.58,186,1095,"Atlanta-Sandy Springs-Roswell, GA",c(-84.28663, 34.01573)
34779,1676751595,1563381161,1708525418,0,-61,1031.83,397,146,"Tallahassee, FL",c(-84.06749, 30.483898)
34789,1564160713,1563381191,1708525402,0,-56,451.95,258,967,"Ann Arbor, MI",c(-83.787094, 42.277695)
34865,1658507962,1563386453,1708525471,0,-63,591.42,404,340,"Columbia, SC",c(-81.17491, 33.989105)
35165,1564852313,1563464841,1708521373,0,-83,0.3,null,986,"Pittsburgh, PA",c(-79.89944, 40.444546)
35225,1593963194,1563469405,1708525442,0,-51,278.43,313,737,"Cincinnati, OH-KY-IN",c(-84.386696, 39.08473)
35359,1569709027,1563480626,1708525438,0,-57,1021.02,383,15,"Charleston-North Charleston, SC",c(-79.95688, 32.8358)
35399,1685048688,1563493980,1708525369,0,-69,485.15,313,840,"Cincinnati, OH-KY-IN",c(-84.24635, 39.103058)
35461,1581537349,1563990318,1708525445,0,-82,168.97,308,449,"St. Louis, MO-IL",c(-90.19862, 38.656483)
35477,1588902096,1563990353,1708525448,0,-59,758.12,355,639,"Duluth, MN-WI",c(-92.0941, 46.718594)
35481,1586542491,1563990374,1708525425,0,-91,1147.38,513,612,"Duluth, MN-WI",c(-92.20921, 46.70032)
35549,1570041100,1563996674,1708525439,0,-69,1179.4,342,997,"Duluth, MN-WI",c(-92.13601, 46.77481)
35605,1569875065,1564009500,1708525488,0,-78,252.07,380,666,"Duluth, MN-WI",c(-92.07905, 46.669407)
35701,1574111993,1564068829,1708525440,0,-76,148.8,349,670,"Duluth, MN-WI",c(-92.05972, 46.81107)
35799,1564107424,1564087788,1708525372,0,-67,611.32,250,647,"St. Louis, MO-IL",c(-90.392136, 38.661858)
35885,1699654059,1564182301,1708525466,0,-84,50.72,390,849,"Dallas-Fort Worth-Arlington, TX",c(-97.7978, 32.61607)
36395,1575584301,1564675398,1708525450,0,-53,173.25,240,771,"Chicago-Naperville-Elgin, IL-IN",c(-88.088005, 41.863518)
36713,1615418507,1565205160,1708525427,0,-62,21.6,321,972,"Pittsburgh, PA",c(-80.07795, 40.427834)
36899,1567974765,1565280026,1708525443,0,-78,531.4,456,891,"Dayton-Kettering-Beavercreek, OH",c(-84.06257, 39.7003)
36901,1568476717,1565283072,1708525446,1,-43,347.58,239,603,"Chicago-Naperville-Elgin, IL-IN",c(-87.61652, 41.88437)
37159,1588685153,1565363434,1708525393,0,-90,660.52,278,1116,"Omaha, NE-IA",c(-96.06707, 41.235817)
37181,1578086557,1565363511,1708525439,0,-69,308.17,199,959,"Atlanta-Sandy Springs-Roswell, GA",c(-84.356445, 33.852818)
37635,1568555874,1566321674,1708525471,0,-78,70.27,352,734,"Lafayette-West Lafayette, IN",c(-86.90901, 40.248245)
37659,1570054982,1566321772,1708525425,0,-59,613.12,220,624,"Chicago-Naperville-Elgin, IL-IN",c(-87.245316, 41.619827)
37667,1568819734,1566321858,1708525479,0,-71,408.57,274,691,"Lafayette-West Lafayette, IN",c(-86.96299, 40.438263)
37691,1577576090,1566322679,1708525167,0,-91,0.13,364,11,"Naples-Marco Island, FL",c(-81.77518, 26.14295)
37741,1575734700,1566326450,1708525405,0,-65,20.4,284,677,"Midland, MI",c(-84.18947, 43.630775)
38147,1566605578,1566603258,1708525384,0,-70,1151.77,245,849,"Ann Arbor, MI",c(-83.731026, 42.26601)
38327,1660065798,1567008680,1708525387,0,-53,938.35,375,1124,"Pittsburgh, PA",c(-79.88861, 40.46053)
38385,1572636328,1567015550,1708525381,0,-84,49.27,288,718,"Champaign-Urbana, IL",c(-88.39245, 40.176266)
38441,1571701776,1567018094,1708525463,0,-68,45.3,329,7,"Savannah, GA",c(-81.20225, 31.791632)
38507,1675779101,1567022758,1708525475,0,-61,802.72,298,1083,"Columbus, OH",c(-82.78642, 40.101322)
38871,1577296255,1568144961,1708525422,0,-74,250.6,1111,887,"Charlotte-Concord-Gastonia, NC-SC",c(-80.88912, 35.803257)
38989,1681923417,1568310238,1708525456,1,-70,476.93,7229,25,"Tampa-St. Petersburg-Clearwater, FL",c(-82.79667, 27.959799)
39123,1683256336,1568651924,1708525394,0,-68,405.67,249,886,"Austin-Round Rock-San Marcos, TX",c(-97.991196, 30.460455)
39153,1584741553,1568745072,1708525472,0,-49,0.78,274,29,"Lafayette, LA",c(-91.932144, 30.076332)
39173,1569164841,1568749393,1708525410,0,-72,429.18,293,616,"Chicago-Naperville-Elgin, IL-IN",c(-87.73013, 41.76776)
39571,1618277226,1569521628,1708525403,0,-76,7.95,637,162,"Shreveport-Bossier City, LA",c(-93.70468, 32.42492)
39869,1572209210,1570563424,1708525369,1,-74,683.83,311,723,"Champaign-Urbana, IL",c(-88.392105, 40.17603)
40051,1572035599,1571159364,1708525369,0,-71,807.5,364,769,"Cincinnati, OH-KY-IN",c(-84.306076, 39.460773)
40131,1575912447,1571257530,1708525406,0,-65,644.73,339,647,"Columbia, SC",c(-81.45885, 33.946316)
40423,1573845000,1571865193,1708525390,0,-66,973.85,286,707,"Indianapolis-Carmel-Greenwood, IN",c(-86.1559, 39.79737)
40451,1572445214,1571936659,1708525436,0,-40,301.77,280,945,"Detroit-Warren-Dearborn, MI",c(-83.48537, 42.634483)
41425,1607880474,1573765235,1708525426,0,-60,176.18,308,18,"Jacksonville, FL",c(-81.46243, 30.674364)
41561,1639505346,1573854779,1708525371,0,-56,264.2,248,949,"Minneapolis-St. Paul-Bloomington, MN-WI",c(-93.60277, 44.9073)
41739,1590589413,1574124090,1708525483,0,-58,174.58,287,1056,"Pittsburgh, PA",c(-79.83398, 40.337513)
41903,1676920677,1574276360,1708525350,0,-69,788.37,368,1013,"Atlanta-Sandy Springs-Roswell, GA",c(-84.42143, 33.951565)
41993,1617216779,1574355513,1708525401,0,-62,987.92,280,598,"Grand Rapids-Wyoming-Kentwood, MI",c(-86.19755, 43.078312)
42005,1617205689,1574355538,1708525397,0,-62,886.38,355,635,"Muskegon-Norton Shores, MI",c(-86.24454, 43.22245)
42145,1575840530,1574365689,1708441410,0,-57,11.43,356,877,"Columbus, OH",c(-82.9947, 40.045116)
42153,1597339562,1574366514,1708525430,0,-54,35.7,339,1048,"Rochester, MN",c(-92.432175, 44.033497)
42187,1575756241,1574373275,1708525472,1,-55,102.13,329,845,"Columbus, OH",c(-82.410355, 40.073402)
42305,1575150146,1574439958,1708525386,0,-52,519.27,254,911,"Pittsburgh, PA",c(-80.089935, 40.412144)
42351,1575049888,1574446539,1708525410,0,-65,824.75,301,725,"Bloomington, IN",c(-86.5363, 39.15481)
42887,1588176183,1575214080,1708027993,0,-53,487.3,696,962,"Atlanta-Sandy Springs-Roswell, GA",c(-84.380455, 33.767296)
43305,1663181456,1575665495,1708525407,0,-68,867.02,237,904,"Minneapolis-St. Paul-Bloomington, MN-WI",c(-93.30169, 44.899097)
43507,1576514870,1575995140,1708525423,1,-57,788.4,383,1011,"Atlanta-Sandy Springs-Roswell, GA",c(-84.42128, 33.951538)
43955,1578895581,1576269116,1708525416,1,-37,452.5,1774,595,"Chicago-Naperville-Elgin, IL-IN",c(-87.6932, 41.993675)
44439,1620922634,1576693949,1708525477,0,-75,292.4,271,889,"Battle Creek, MI",c(-85.26918, 42.1024)
44441,1636390580,1576694904,1708525400,0,-61,685.87,312,931,"Eau Claire, WI",c(-91.35987, 44.988174)
44809,1613061690,1577144196,1708525433,0,-77,129.73,235,915,"Kansas City, MO-KS",c(-94.583435, 39.013016)
44933,1579106649,1577469830,1708525448,0,-77,137.58,287,1405,"Pittsburgh, PA",c(-80.13923, 40.92968)
45079,1641161899,1577724879,1708525406,1,-45,216.57,207,626,"Chicago-Naperville-Elgin, IL-IN",c(-87.76374, 42.0225)
45359,1578503438,1577994631,1708525420,1,-69,452.5,550,595,"Chicago-Naperville-Elgin, IL-IN",c(-87.69304, 41.993645)
45755,1578965322,1578521465,1708525421,0,-72,21.7,336,545,"St. Louis, MO-IL",c(-90.869606, 38.845654)
46221,1579814686,1579116699,1708525426,0,-64,367.38,303,637,"Dallas-Fort Worth-Arlington, TX",c(-97.19037, 32.89359)
46237,1702478917,1579132136,1708525387,0,-64,547.82,293,51,"Houston-Pasadena-The Woodlands, TX",c(-95.443855, 29.70283)
46327,1580163518,1579295457,1708525445,0,-74,66.4,205,1195,"Pittsburgh, PA",c(-80.0161, 40.48654)
46383,1627142836,1579307940,1708525469,0,-78,170.38,839,26,"Savannah, GA",c(-81.08988, 32.05142)
46451,1607739289,1579551487,1708525441,0,-56,47.72,229,611,"Charlotte-Concord-Gastonia, NC-SC",c(-80.9994, 35.2515)
46461,1607738486,1579551525,1708525488,0,-84,446.12,224,609,"Charlotte-Concord-Gastonia, NC-SC",c(-80.9984, 35.2539)
46513,1582392467,1579617400,1708525414,0,-57,211.65,235,831,"Pittsburgh, PA",c(-79.889305, 40.432037)
46771,1706838593,1579818671,1708525393,0,-64,138.97,224,1216,"Pittsburgh, PA",c(-80.20725, 40.335354)
47027,1594916515,1580152529,1708525423,0,-58,892.28,2742,534,"St. Louis, MO-IL",c(-89.95594, 38.813965)
47037,1594916520,1580152577,1708525373,0,-76,187.75,308,454,"St. Louis, MO-IL",c(-90.198524, 38.6568)
47093,1605802756,1580154159,1708525408,0,-50,637.22,258,425,"St. Louis, MO-IL",c(-90.14984, 38.702717)
47669,1668019440,1580403584,1708525393,0,-83,275.73,231,578,"Dallas-Fort Worth-Arlington, TX",c(-97.02732, 33.071255)
47707,1600477418,1580418024,1708525418,0,-60,396.55,377,1043,"Pittsburgh, PA",c(-79.93091, 40.435925)
47879,1581612252,1580760174,1708525387,0,-58,199.42,333,49,"Houston-Pasadena-The Woodlands, TX",c(-95.39085, 29.740562)
47961,1645991264,1580929134,1707954510,1,-66,103.47,6378,1200,"Manhattan, KS",c(-96.62758, 39.16709)
48421,1684531040,1581714607,1708525372,0,-43,398.3,276,726,"Champaign-Urbana, IL",c(-88.35937, 40.21616)
48423,1582334100,1581714995,1708525369,0,-77,128.38,272,937,"Sheboygan, WI",c(-87.98601, 43.746655)
48459,1582990201,1581912684,1708525418,0,-74,171.57,301,2379,"Asheville, NC",c(-82.520805, 35.649406)
49069,1582999514,1582656600,1708525379,0,-70,120.93,244,982,"Madison, WI",c(-89.51839, 43.08328)
49331,1635949407,1582830893,1708525431,0,-62,302.35,206,840,"Winston-Salem, NC",c(-80.22321, 36.090565)
49357,1636050559,1582839462,1708525436,0,-91,15.67,233,858,"Winston-Salem, NC",c(-80.2261, 36.09366)
49373,1662926649,1582839518,1708525408,0,-48,302.58,226,840,"Winston-Salem, NC",c(-80.22936, 36.092197)
49395,1583257418,1583168382,1708525436,1,-50,323.62,199,524,"Dallas-Fort Worth-Arlington, TX",c(-96.77221, 32.90162)
49401,1589220401,1583173364,1708525439,0,-77,212.93,298,648,"Monroe, MI",c(-83.57627, 41.82313)
49519,1584062461,1583340644,1708525454,1,-57,126.78,512,480,"Nashville-Davidson--Murfreesboro--Franklin, TN",c(-86.735664, 36.16801)
49989,1593189821,1584038312,1708525476,0,-61,174.95,825,725,"Wheeling, WV-OH",c(-80.79606, 39.908146)
50047,1590706774,1584121034,1708525439,0,-75,159.9,312,1168,"Pittsburgh, PA",c(-80.20739, 40.330757)
50117,1662926652,1584132769,1708525371,0,-72,14.33,332,695,"Wheeling, WV-OH",c(-80.76007, 39.966427)
50177,1585323169,1584383122,1708525433,0,-86,43.5,253,938,"Minneapolis-St. Paul-Bloomington, MN-WI",c(-93.7323, 45.33567)
50231,1637672458,1584460656,1708525390,0,-60,840.63,255,622,"Huntsville, AL",c(-86.488945, 34.620262)
50499,1687109352,1584633923,1708525424,0,-71,440.8,325,608,"Huntsville, AL",c(-86.58761, 34.725086)
50627,1678992001,1584980313,1708525385,0,-81,545.5,262,1230,"Lincoln, NE",c(-96.67555, 40.812565)
51703,1595716897,1586292472,1708525460,0,-80,163.38,2497,518,"Nashville-Davidson--Murfreesboro--Franklin, TN",c(-86.73415, 36.142494)
51749,1595716407,1586294965,1708525460,0,-79,163.38,671,519,"Nashville-Davidson--Murfreesboro--Franklin, TN",c(-86.73421, 36.14234)
51821,1587784509,1586377876,1708525466,0,-61,1067,258,633,"Dallas-Fort Worth-Arlington, TX",c(-97.248924, 32.86505)
51823,1586892787,1586377886,1708525477,1,-79,11.67,385,45,"Houston-Pasadena-The Woodlands, TX",c(-95.3505, 29.778683)
51873,1595611863,1586380839,1708525446,0,-54,149.57,1435,511,"Nashville-Davidson--Murfreesboro--Franklin, TN",c(-86.739105, 36.176247)
51921,1595611648,1586447953,1708525448,0,-54,723.75,1726,511,"Nashville-Davidson--Murfreesboro--Franklin, TN",c(-86.738976, 36.17634)
51933,1651710077,1586464024,1708525450,0,-55,116.65,562,623,"Chicago-Naperville-Elgin, IL-IN",c(-87.7778, 41.981876)
51959,1586980519,1586466562,1708525439,0,-71,718.43,408,69,"Houston-Pasadena-The Woodlands, TX",c(-95.48999, 29.797358)
52151,1593528701,1586816561,1708525428,0,-79,336.12,396,1864,"Pittsburgh, PA",c(-79.39183, 40.095932)
52153,1593526455,1586816562,1708525438,0,-81,336.12,405,1825,"Pittsburgh, PA",c(-79.390114, 40.095257)
52607,1587741248,1587071842,1708525403,0,-63,281.4,277,936,"Pittsburgh, PA",c(-79.798195, 40.23351)
52733,1608831300,1587156016,1708525423,1,-55,399.52,223,939,"Pittsburgh, PA",c(-79.91024, 40.454666)
52839,1649201182,1587161802,1708525440,0,-80,2.37,247,748,"Sherman-Denison, TX",c(-96.735504, 33.473545)
52885,1589551318,1587163145,1708525432,0,-68,650.12,333,739,"Charlotte-Concord-Gastonia, NC-SC",c(-80.41099, 35.66004)
52971,1654046712,1587420426,1708525474,0,-71,256.23,238,631,"Cleveland, OH",c(-80.78234, 41.904114)
53101,1688587236,1587500869,1708525425,0,-43,169.52,314,820,"Indianapolis-Carmel-Greenwood, IN",c(-86.31588, 39.873524)
53193,1649090890,1587502368,1708525393,0,-69,1125.55,296,791,"Sherman-Denison, TX",c(-96.700584, 33.452213)
53365,1599598934,1587599272,1708525426,0,-72,372.22,206,505,"Dallas-Fort Worth-Arlington, TX",c(-96.937004, 33.05041)
53377,1588360071,1587599311,1708525386,0,-57,89.2,392,261,"Little Rock-North Little Rock-Conway, AR",c(-92.17034, 34.859814)
53389,1597846824,1587599349,1708525401,0,-62,468.15,244,520,"Dallas-Fort Worth-Arlington, TX",c(-96.99123, 33.06212)
53867,1588958450,1588103841,1708525413,0,-52,39.85,493,863,"Lynchburg, VA",c(-79.211266, 37.346687)
53879,1588788504,1588104193,1708525383,0,-70,740.72,323,1183,"Omaha, NE-IA",c(-95.83094, 41.28528)
53987,1687274845,1588188636,1708525417,0,-58,985.35,609,1878,"Grand Island, NE",c(-98.37933, 40.91585)
54219,1589320018,1588350982,1708525405,1,-63,476.8,284,607,"Dallas-Fort Worth-Arlington, TX",c(-96.85938, 32.99151)
54571,1701200054,1588711794,1708525384,1,-63,510.15,294,507,"Nashville-Davidson--Murfreesboro--Franklin, TN",c(-86.79189, 36.209385)
54613,1680053894,1588712157,1708525382,0,-51,636.53,245,471,"Nashville-Davidson--Murfreesboro--Franklin, TN",c(-86.80123, 36.16656)
54619,1681410252,1588712725,1708525400,0,-78,355.53,275,629,"Nashville-Davidson--Murfreesboro--Franklin, TN",c(-86.80194, 36.12657)
54671,1652999113,1588801905,1708525453,0,-58,335.23,2262,777,"Eau Claire, WI",c(-91.50389, 44.799076)
54769,1594058688,1588806077,1708525405,0,-70,1164.37,327,946,"Kansas City, MO-KS",c(-94.42782, 38.875744)
54907,1599164459,1588883263,1708525446,0,-69,741.32,385,853,"Minneapolis-St. Paul-Bloomington, MN-WI",c(-93.25568, 45.003338)
54909,1610836348,1588883268,1708525460,1,-31,213.55,551,1009,"Rochester, MN",c(-92.459206, 44.091595)
55353,1648477635,1589320734,1708525419,0,-65,1035.82,356,27,"Savannah, GA",c(-81.1294, 32.058014)
55369,1610836799,1589320912,1708525454,0,-82,213.55,428,1009,"Rochester, MN",c(-92.459206, 44.091595)
55505,1595290214,1589485060,1708525442,0,-59,1025.23,429,14,"Charleston-North Charleston, SC",c(-79.993744, 32.751)
55531,1593699720,1589485452,1708525395,0,-73,949.9,364,627,"Cleveland, OH",c(-80.787025, 41.90056)
55771,1598291847,1589825268,1708525444,0,-63,332.53,252,1307,"Omaha, NE-IA",c(-95.858864, 41.41341)
56059,1593810376,1590002937,1708525471,0,-66,661.45,338,51,"Houston-Pasadena-The Woodlands, TX",c(-95.42064, 29.723648)
56111,1654907207,1590009907,1708525454,0,-61,246.57,290,1277,"Mansfield, OH",c(-82.55692, 40.608395)
